mp_id,formula,heat_capacity
mp-5704,Tl3AsS4,753.7283800082247
mp-772900,Sm2TeO6,704.1595856110167
mp-30952,GaCl3,183.8791924531967
mp-557304,Sr2SiCl2O3,647.4852266280982
mp-762351,Li4Ti7O16,503.70957697566985
mp-19885,InGaS3,227.91485333590435
mp-554395,Na5Li3(TiS4)2,798.1026610980223
mp-7575,LiZnN,58.485281134411245
mp-3516,UTeO5,550.1623713123452
mp-14782,Na6MnTe4,532.8863794042711
mp-555087,Ba5Si(Cl3O2)2,706.1492506970155
mp-28485,Sb5IO7,499.60279660516335
mp-555955,LaSeO3F,1461.1279250855466
mp-772788,Ba2Cu2O5,741.4662401690421
mp-18498,Sr3YRhO6,464.61826416323095
mp-697084,HPbIO,318.623023433277
mp-556649,Li4Ga3Si3BrO12,810.5070753939857
mp-14883,Ba4Zr3S10,385.8107942671269
mp-27386,TlHg5Cl11,397.3682419428206
mp-29839,Bi2SeO5,644.8766836156127
mp-768368,K4I2O,169.38908305527517
mp-568441,MgH2,286.9743633883016
mp-4673,SrHfO3,410.4195076596524
mp-15004,Ca3ZrSi2O9,1097.474356410431
mp-29201,TbCd2F8,248.74784799695576
mp-11625,KCa(PO3)3,470.84042450290207
mp-23017,CsCu2Br3,273.1331382611657
mp-29246,Cd2P3Cl,270.1340961617823
mp-23167,TlCl,48.10604377528212
mp-3924,LiNbO2,152.30417918323397
mp-559025,BaErAgS3,284.65640636795223
mp-23759,SrH2,83.29768643346262
mp-3188,Zn(SbO3)2,340.92075206849154
mp-6599,KNb(CuSe2)2,380.28136085977314
mp-769285,Ho3ReO8,454.74255143549226
mp-768537,Cs3TlO3,305.19931510598
mp-27832,Tl2SnCl6,205.8181111672452
mp-8720,Rb2MnTe2,242.12570800304832
mp-616461,Na2ZnCl4,665.8063173096464
mp-4941,Sr2SnO4,295.0581915302572
mp-570140,AuBr,181.61012921309825
mp-540794,Ba3SrNb2O9,594.204694028035
mp-12341,CsPrZnTe3,294.2250698509707
mp-984605,Ca3SnH2,213.111960583589
mp-680115,CdI2,1037.6558178720973
mp-13743,K3GaO3,307.3903443196635
mp-556120,RbTl(SO4)2,205.297704757678
mp-989516,Cs2ICl6F,208.20071131120773
mp-4748,NaNbO3,380.35990308525055
mp-18572,KEr(PO3)4,593.0028774258827
mp-17187,K3Nd(PO4)2,516.5987632583752
mp-581864,CsAsSe2,739.7707966624179
mp-555089,SrLi4Ca(SiO4)2,1128.6148420733932
mp-676650,Li6Br3N,196.5314272439578
mp-14565,K3P6N11,1217.9007356643142
mp-29947,K3PSe16,958.692274696406
mp-30287,LuPS4,518.8002969592791
mp-545598,UCdO4,124.14414286779068
mp-561620,Ag3AsS3,657.1652943426959
mp-24199,LiHF2,65.23825545262707
mp-978534,SiGe,86.60447105278068
mp-6452,BaSm2ZnO5,778.1249554227732
mp-531238,Cd(GaO2)2,1644.20666144502
mp-29012,Tl2AgI3,430.4766064968768
mp-2858,ZrO2,230.3122777698657
mp-4651,SrTiO3,202.8431960170693
mp-23576,CsSbClF3,530.4388316458239
mp-23104,Pb2ClOF,233.2862617464536
mp-8217,Cs2GeF6,194.92940423788312
mp-16107,Rb3P6N11,1225.472575724002
mp-772295,TmClO,129.84931566909344
mp-567278,Sr(Si3N4)2,224.1989748865746
mp-530294,Sm2Zr2O7,1723.0279786344342
mp-755043,Al2Si2O7,343.78842339217056
mp-570545,Cs2ZnFe(CN)6,290.70415521959234
mp-559539,Li2U3P2O15,792.3957283596134
mp-7173,ScSbPt,71.08614619506903
mp-7079,CaZrSi2O7,188.8100943601389
mp-8354,LaF3,172.15183490983887
mp-601257,DyCuPbSe3,583.770472328932
mp-625054,AlHO2,109.05308165910353
mp-554923,Sr(GaO2)2,1109.0403015135223
mp-1819,SbO2,233.7978405265177
mp-771771,Ta2PbO6,707.1659267266376
mp-23484,CsAuCl3,239.58058443882135
mp-683936,Ba4LaGe3SbSe13,2118.5716432795293
mp-28134,Ba2As2S5,1681.2362362457034
mp-29678,AgBiS2,96.28581854455544
mp-982980,Na3DyCl6,474.7291010579949
mp-541035,CsUN3O11,495.1187021121217
mp-6450,K2LiAlP2,271.4284757532845
mp-643005,Cs3H5Pt,297.403165020028
mp-562057,Cs2Ca2Be3F12,1524.9771816147172
mp-29116,Ta3SeI7,532.4988010884223
mp-561491,KNaMg2Si4(O5F)2,343.82316022923874
mp-6122,Ba2NdSbO6,210.04391919649007
mp-30311,Zn3(PS4)2,563.6165818591402
mp-557463,Na3ScSi2O7,959.1330689179898
mp-530121,Mg(GaO2)2,1574.8661628795671
mp-561190,NaAu(SO4)2,410.6055435727009
mp-6527,Na3Li3In2F12,1716.442282798253
mp-504535,InHO2,126.36167732246032
mp-568854,CsReBrCl3,852.6754165722576
mp-28944,BiTeCl,146.39430086979016
mp-753541,LiCuF4,243.1621480982229
mp-554903,TbSeClO3,488.9202627548256
mp-9363,RbNdS2,95.2660925154702
mp-568758,BiBr,392.4713054595501
mp-9687,K2PAu,192.0823056555934
mp-11018,TlCd(NO2)3,198.57749793607616
mp-2245,Si3N4,380.76787459415056
mp-542813,K2BeH4(SeO5)2,1167.7369761695072
mp-15519,NdZn(BO2)5,963.4336052115824
mp-14023,Na3Li3Sc2F12,1695.0434502950486
mp-753594,BiOF,134.93513451040852
mp-13195,NdSbO4,462.0742129072225
mp-574620,CsYZnSe3,289.9827014879229
mp-560419,KZn4(PO4)3,1398.207263093117
mp-766288,Ba2CaI6,879.4359945896435
mp-23021,K2ReBr6,193.14435290728196
mp-3448,KMgF3,109.23187678351786
mp-22186,In6Ge2PtO9,376.0537963807383
mp-557237,K5In3(SiO3)7,2563.9789515417915
mp-758272,Zr4N2O5,841.8484427119863
mp-541628,CsTeF5,616.343352329205
mp-6698,Th2Cu(PO4)3,606.776008410578
mp-2994,Co2(GeTe)3,751.8298489340913
mp-6942,Ho2CdS4,326.65563873525986
mp-680731,Tl2Te3,242.4416746970205
mp-569978,Na2Ti3Cl8,299.56463603601503
mp-1190,ZnSe,47.55461735549409
mp-5913,Pr2Si2O7,780.1112030227076
mp-24004,Zn2PHO5,587.9894959391924
mp-2341,Li3N,145.13998808849476
mp-13925,Cs2NaYF6,231.19832643578124
mp-541433,Cd(BiO2)2,1189.710428991026
mp-541638,K2(ReS2)3,989.7518118682682
mp-558285,GaBiO3,406.9480616226394
mp-9842,RbSm(CO3)2,331.26137476746214
mp-23151,Na4BeAlSi4ClO12,395.9847937694925
mp-29416,Pr5C2Br9,1478.034974429847
mp-638150,KPPbS4,613.8193812835731
mp-17095,CsCuSe4,580.2250140508293
mp-686583,Na5Zr4Si3(PO8)3,672.8285544382296
mp-28384,GaBr2,565.4339880298133
mp-567628,Rb2LiDyBr6,236.4306987572152
mp-3889,NaBO2,395.7100342557151
mp-556233,KAs4ClO6,241.5399840930868
mp-568662,BaCl2,72.81962418281161
mp-8398,CsYbF3,116.12809643885764
mp-30077,K2GaSb2,973.8852791381576
mp-558632,KNaSO4,240.3274362715873
mp-768372,SbBrO,792.0520687646008
mp-625856,TeHO3,661.2204992069012
mp-27752,Na6Ge2S7,694.1281023183012
mp-5348,MgCO3,153.08428708331968
mp-755461,Dy3TaO7,421.7583658638537
mp-644285,KAlH2CO5,288.00799592150304
mp-4138,Rb2CO3,441.45899071054953
mp-3762,VCu3S4,177.2792324030426
mp-4385,CdCO3,164.10401274797445
mp-27161,ZnI2,1164.2331643966324
mp-3855,Na2BeF4,566.8059668082711
mp-7337,NdAl3(BO3)4,302.6896920802015
mp-644271,LiHS,114.24467211284367
mp-570594,Sm3CuSnSe7,578.1050062979805
mp-13923,SnPS3,437.5021944572133
mp-772721,LiSi6Bi9O26,1567.2344607525026
mp-28232,MgTi2O5,300.32409722443066
mp-559703,BaLa2Te5O14,866.7114089352997
